frame,label,x1,y1,z1,visibility1,x2,y2,z2,visibility2,x3,y3,z3,visibility3,x4,y4,z4,visibility4,x5,y5,z5,visibility5,x6,y6,z6,visibility6,x7,y7,z7,visibility7,x8,y8,z8,visibility8,x9,y9,z9,visibility9,x10,y10,z10,visibility10,x11,y11,z11,visibility11,x12,y12,z12,visibility12,x13,y13,z13,visibility13,x14,y14,z14,visibility14,x15,y15,z15,visibility15,x16,y16,z16,visibility16,x17,y17,z17,visibility17,x18,y18,z18,visibility18,x19,y19,z19,visibility19,x20,y20,z20,visibility20,x21,y21,z21,visibility21,x22,y22,z22,visibility22,x23,y23,z23,visibility23,x24,y24,z24,visibility24,x25,y25,z25,visibility25,x26,y26,z26,visibility26,x27,y27,z27,visibility27,x28,y28,z28,visibility28,x29,y29,z29,visibility29,x30,y30,z30,visibility30,x31,y31,z31,visibility31,x32,y32,z32,visibility32,x33,y33,z33,visibility33
20,throwing,0.6935548003170211,0.05848633064594983,0.2342002168412258,0.9998143315315247,0.7167019061563881,0.04249847649489606,0.2436310172393944,0.9996716976165771,0.7273411872170654,0.042988303746662744,0.2433504677233895,0.99968421459198,0.7373034402160041,0.04361392446093682,0.24341004039043238,0.9997496008872986,0.6960318633048104,0.0406691268954086,0.2536966234852357,0.9996793270111084,0.6930198944158618,0.03991020969413637,0.2534439319863948,0.9997509121894836,0.6901693913463992,0.03883812042432155,0.2533354539342864,0.9997660517692566,0.7737393710624236,0.05118151047042505,0.32660334171480826,0.9998194575309753,0.7069548513627877,0.041630742501104157,0.3726035951037832,0.9991840720176697,0.7180234541864245,0.07362712669387701,0.26892786102861976,0.9998608827590942,0.6900595086173313,0.07216728279731825,0.28037453155246617,0.9998099207878113,0.8761777467323992,0.1443607021607146,0.3769509022756349,0.999984860420227,0.6130072673051865,0.13592106495678763,0.4582911819703323,0.9999450445175171,0.9220574130542831,0.2548257318786903,0.3116732600042489,0.9852594137191772,0.5117969453138643,0.23730205109969368,0.4158729935355451,0.8158640265464783,0.8615644184140886,0.33123108220178726,0.12201360209741739,0.9923990368843079,0.4276015206265196,0.28184380032018225,0.21423803974087696,0.968525230884552,0.8499077146272987,0.35235689518317553,0.07295485433949545,0.9904614090919495,0.39092245073411874,0.2894314321424036,0.1676090936773625,0.9710726141929626,0.8330693282108459,0.34097726767498115,0.05497711991099876,0.9910926222801208,0.3901309726905149,0.28188253844490513,0.14171793868397087,0.9746847748756409,0.829581021721317,0.3343702238050817,0.1114056055910343,0.9836322665214539,0.411403892911355,0.28175180894207535,0.19703655521627217,0.9610962867736816,0.7714350576951493,0.3968294758484361,0.4576948616759186,0.9999861717224121,0.6186556157059764,0.38895457516155313,0.4765084667550465,0.9999856948852539,0.7777972408419865,0.5755755843587774,0.45868422451362734,0.9704984426498413,0.5768421476834625,0.563193292834413,0.41205323987098497,0.9910831451416016,0.7276025952742367,0.6477622595546768,0.7585178041449283,0.8943082690238953,0.5730110285721962,0.7173959523140219,0.5380681496951167,0.9892259240150452,0.701851618016469,0.6555487159688491,0.7834510577307556,0.6551961898803711,0.5988047230767164,0.7387065881555337,0.5463282825667811,0.9091038107872009,0.729273672474242,0.7084013331328908,0.7181196379984011,0.8887822031974792,0.5261668659242642,0.7701157397154597,0.44715357478671386,0.9824977517127991
21,throwing,0.6837026987090794,0.056311628330936156,0.25006332672973874,0.9998527765274048,0.6985352551616674,0.04034641031300358,0.25726308561634365,0.9997438788414001,0.7092806576844028,0.0406631761593819,0.2569787615236391,0.9997439980506897,0.7209854519565305,0.041354161625070864,0.25704241647743864,0.9997935891151428,0.6883000416425991,0.03968907567614013,0.266674684906953,0.9997678399085999,0.6872286178687049,0.039070992560833205,0.26640170505835126,0.9998288154602051,0.685806858939054,0.03806776847539016,0.2662694923038432,0.9998490810394287,0.76294238544927,0.04898477876400272,0.3283894139698889,0.9998598098754883,0.7139817041226173,0.04345661500385444,0.37105228510821997,0.9995431900024414,0.7038679257955751,0.07198922744091141,0.2803393910639522,0.9999129772186279,0.6853238047902422,0.07267395879971741,0.2908729627645394,0.9998921155929565,0.8698255040769448,0.14071959847140295,0.38137883973943276,0.9999886751174927,0.6090522950445307,0.133016405689165,0.435789478256674,0.9999731779098511,0.916426259016966,0.2545716004460205,0.34272781026876875,0.9820961952209473,0.5108977338366267,0.23555239469052464,0.37029525682589115,0.8921068906784058,0.8630560294453474,0.3395187072705066,0.18624727645828515,0.990454375743866,0.4264758271429147,0.2879600368170871,0.16015727922603454,0.9812746644020081,0.8565407089988313,0.36640352589743985,0.1459076572786106,0.9879162311553955,0.3903918434238276,0.29767789211955,0.10972423681136233,0.979812741279602,0.8383179076608949,0.35684295671583965,0.1241071792694996,0.9886590838432312,0.3922155205996534,0.28952776405737707,0.08874788839101858,0.9820885062217712,0.8323168061469849,0.3487034699698557,0.17516963234884442,0.9801602959632874,0.4119713069059549,0.28980733196953357,0.14454251186755634,0.9711998105049133,0.7602012277850168,0.4002223288324455,0.4655378392352088,0.999993085861206,0.614358636809371,0.39309871440298877,0.4686639802946172,0.9999935626983643,0.7720715178055694,0.5760534167936118,0.4706120683053554,0.9753528237342834,0.5741807826122,0.5688303900681796,0.41862517792821197,0.9915273785591125,0.7319476646561799,0.6384630560338573,0.7822980476330245,0.8890504837036133,0.577038002229894,0.7158558551578716,0.5605909719346273,0.9881178736686707,0.7086896014400279,0.6401629596225992,0.8086850055843221,0.6015725135803223,0.5972182743844283,0.7412951349909299,0.5708256033148005,0.9013612866401672,0.7229662963609742,0.703494939610764,0.7467895173768793,0.8855531215667725,0.5241938127157691,0.7711597088405208,0.4770792535253521,0.9826691150665283
22,throwing,0.681621374743092,0.05250476747300618,0.25069505547684107,0.9998958110809326,0.6978998696989643,0.03574749482180953,0.25918567856673086,0.999815046787262,0.7094372875891621,0.03622346035906694,0.25889113850013257,0.9998193383216858,0.7203592009994224,0.03694968351652188,0.2589503624291108,0.9998539686203003,0.6860411321413699,0.03532440915842078,0.267745495391447,0.9998306035995483,0.6840162271805273,0.03491565193393553,0.26747247451483763,0.9998770952224731,0.6815082680708731,0.03421248496155661,0.26733857961201785,0.9998908042907715,0.7586846311943366,0.046039887853595654,0.33431928422209706,0.9999018907546997,0.7057816047177035,0.03908849472561763,0.3729530819295669,0.9996544122695923,0.7026148865575004,0.06871753610964962,0.28224789089372704,0.9999423027038574,0.6822274760555056,0.06906923627693765,0.2916068922785864,0.9999287128448486,0.864433190494741,0.13889853322991344,0.39092151838584,0.9999912977218628,0.5997719060220571,0.13211114705407528,0.43593931510469897,0.9999767541885376,0.9108697929959835,0.25496458238598,0.36165301473389605,0.9896876215934753,0.5027150974571148,0.23682599221755743,0.37490787160892236,0.9203203916549683,0.8723458216353451,0.3494099040129944,0.2047634419445897,0.9951310157775879,0.41811318727079777,0.2908406597784058,0.16623783509317502,0.9865729808807373,0.8712572034979783,0.37622798105154964,0.16438271270129468,0.9931765794754028,0.38543879209596604,0.30238779467169696,0.11557597948008816,0.9850563406944275,0.8491834020660103,0.36790381146276047,0.1406450152570852,0.9936517477035522,0.3910702147952124,0.29452824921738485,0.09400866363819796,0.9868181943893433,0.8391058930994183,0.3584251524123514,0.19282211724705023,0.9891056418418884,0.41016106282659215,0.29289695411459793,0.15054246821375625,0.9785553216934204,0.7591037438039843,0.40223591788656365,0.4701491124344444,0.9999940395355225,0.6079921550716656,0.39536979530541533,0.4640396238086595,0.9999939203262329,0.771422430584474,0.5751782152095118,0.47234798542379514,0.9848663210868835,0.5696395900218959,0.5732623115711105,0.432759931711343,0.9932973980903625,0.7301624061362385,0.6349116567731208,0.7952478202434979,0.9103615283966064,0.5788984860900286,0.7197244403169414,0.592859479402176,0.989167332649231,0.7065349327673522,0.6374261811195887,0.8229856048311956,0.6590365171432495,0.6017581236650861,0.7445060121336208,0.6048710440487357,0.8937963843345642,0.7307889257552759,0.6997789733286144,0.760012618574019,0.9068776369094849,0.5313606383407439,0.7776655668617466,0.5090010115044995,0.9829214215278625
23,throwing,0.6737944467579222,0.05157234547817104,0.22883172256007875,0.9999781847000122,0.6918974248754081,0.03650769551516595,0.23615374490934737,0.9999604225158691,0.7019604260978198,0.036875380992957084,0.23585752269443727,0.9999608993530273,0.7138479104818451,0.0378577424979771,0.23591570040922155,0.9999665021896362,0.6797216662412853,0.03542134781510676,0.24615432176313432,0.999966025352478,0.6781462326880969,0.03475967264137677,0.24587346453707237,0.999976396560669,0.6763819297986379,0.033731058748886454,0.24572886132426758,0.9999791383743286,0.7561315368805663,0.045901317380942455,0.30860524713753745,0.9999775886535645,0.7035390835941593,0.03947629602480099,0.3539942344982033,0.9999300241470337,0.6940937361471192,0.0673199765835037,0.25966297789320686,0.9999840259552002,0.6757503056029446,0.06782606918041002,0.2710384648238581,0.9999809265136719,0.8627889794876618,0.13865070257656603,0.36977038552459685,0.9999939203262329,0.5973047835256505,0.12862639603683781,0.42122549202222703,0.9999903440475464,0.9031766586515858,0.25555013481100763,0.3774694860347637,0.99253910779953,0.5009970044194887,0.2301075879071896,0.36440649663730346,0.9663522243499756,0.8786335854277769,0.36050272938092137,0.27191638213059593,0.9939262270927429,0.42840401380922316,0.29014001311775584,0.15720679108710844,0.9928151369094849,0.8834216783310721,0.3890470332640543,0.23998543259561966,0.9899918437004089,0.39529384898512954,0.30479511242480545,0.10702693250736843,0.9902218580245972,0.8656813938180891,0.3851747143098306,0.21282320941261268,0.9908308982849121,0.40568085649423047,0.3009630717858056,0.08643993987919878,0.991295576095581,0.8549617828405626,0.374757005778188,0.26001231086396204,0.9857936501502991,0.4241005870263154,0.29884685003739164,0.14195953210675455,0.9860038161277771,0.7551549507677014,0.40258680128616176,0.4636961950246238,0.9999969005584717,0.6022425211235442,0.3932940852344224,0.47046886934021714,0.9999972581863403,0.7707145064008705,0.571190055260635,0.46970374331515286,0.9946420192718506,0.5666759802802144,0.5650273330140627,0.4938967659016557,0.9962054491043091,0.7283868194457505,0.6301767377934419,0.8061222936592773,0.9532537460327148,0.5768319385301506,0.7155561247518835,0.6715794355153368,0.9945785999298096,0.7002439450317692,0.6298145596635029,0.8355923217560774,0.7709508538246155,0.6022833577367919,0.7422166356349396,0.6853363521194289,0.9425787925720215,0.725686498394745,0.6984461018035117,0.7760038999582909,0.949364423751831,0.5168897008449418,0.773679087120689,0.5944768444899837,0.9914229512214661
24,throwing,0.6757992020740701,0.049745562862851964,0.2228353356505405,0.9999697208404541,0.6924301814811332,0.03320804739268851,0.23315229998497555,0.9999421834945679,0.704952514004003,0.033683032808718004,0.23286805794828616,0.9999408721923828,0.7156670204048735,0.03420011676510895,0.23293774401920372,0.9999486207962036,0.6786153164165872,0.0329024362593328,0.2414954479015282,0.9999513626098633,0.6759176819848743,0.03248350444305288,0.24121134946286543,0.9999667406082153,0.6726980374246068,0.03181795545685061,0.241066705222053,0.999970555305481,0.7535034858885322,0.04263891386512626,0.31589679593415726,0.9999639987945557,0.6944268769394033,0.0350812924214553,0.35302374774930606,0.9999045133590698,0.6984605671453327,0.06484475043103165,0.25694308767102625,0.999977707862854,0.6755874964738122,0.06497958710853083,0.2659536792153016,0.9999761581420898,0.8560020418306624,0.13549863270755083,0.3826385277854386,0.9999911785125732,0.5938471044960574,0.1253610054848984,0.41445272186777216,0.9999890327453613,0.8976728503687385,0.25530720476379987,0.38386283430338586,0.9932659864425659,0.49148422282820414,0.22679067098212488,0.3405981694780015,0.9753408432006836,0.881918514836855,0.3610881884610701,0.2669327100467826,0.9951493144035339,0.438865977996588,0.2904470244242943,0.118690825817481,0.9947552680969238,0.8858581733675429,0.3944130102972003,0.2329166966513022,0.9922826886177063,0.4129454750614564,0.30783162133380404,0.06412193458215477,0.9926633834838867,0.8707714627298738,0.3910586620757166,0.20513273504104482,0.9929556846618652,0.42970568085649424,0.3042003655292111,0.04595846636322899,0.9934672713279724,0.8605502196311272,0.3803227408520735,0.25439502274469655,0.9889436960220337,0.446216031057319,0.30095233712473785,0.10418918933334165,0.9888862371444702,0.7449844847735851,0.3992450079508834,0.4723063439192636,0.9999958276748657,0.5974740405410851,0.3916028160469741,0.46187344597446317,0.9999964237213135,0.7722622677753449,0.5683263277223882,0.4515763234896749,0.9951320886611938,0.5630224467041898,0.5693758975401804,0.43943713225058234,0.9969848990440369,0.7225350939645098,0.6325195075628254,0.7896619390640544,0.9613916277885437,0.5773090821165187,0.7153084807882938,0.624515007922098,0.99489426612854,0.6944475639079565,0.6338921440063183,0.8190973395224357,0.8150359392166138,0.5976561933291243,0.7396418104967343,0.6388376084380498,0.9388490915298462,0.7296401273457545,0.7016052658833195,0.7528478976059091,0.9564477205276489,0.5329747592117459,0.7722742466939928,0.5388272704058334,0.9914281964302063
25,throwing,0.667959646978225,0.04857471471121358,0.19910810034827034,0.9999769926071167,0.682849965745604,0.030832560243267956,0.20768266674172056,0.9999570846557617,0.6941146917776017,0.030995213694664514,0.2073830392021792,0.9999581575393677,0.7047091062960923,0.03131702016450075,0.20743610893001663,0.9999655485153198,0.6712034711121261,0.030653478093193753,0.21568881060380343,0.9999598264694214,0.6695323939121207,0.030209903228897373,0.21540817903178333,0.9999715089797974,0.6675198474000241,0.029463984302005034,0.21525612923559817,0.9999736547470093,0.745810888867993,0.03809810556101649,0.2874020138351365,0.9999778270721436,0.6942863667503997,0.0333551589217565,0.3233212857324201,0.9999135732650757,0.6903794849750816,0.0642238202969198,0.23273040898277045,0.9999852180480957,0.6695729618634392,0.06512620857698485,0.2414295774353179,0.9999812841415405,0.8524137931034482,0.13187101735323303,0.35874356485957715,0.9999955892562866,0.5866802788710825,0.12352201802666966,0.3920157712481795,0.999990701675415,0.8924014346547022,0.254034587357995,0.37658634791405815,0.9954712390899658,0.4823207017449592,0.22648468646925377,0.32089466370860203,0.9739395976066589,0.8883972972609916,0.3664838024932511,0.27356745172665137,0.9971080422401428,0.4496003653802238,0.2879187317081959,0.1018466542111106,0.9923229217529297,0.8925809008234488,0.400887131059617,0.24025519174562437,0.9949711561203003,0.4429289523528068,0.31209500865797085,0.04655160826917852,0.9892559051513672,0.8790768776110581,0.3979965668687008,0.21055653507644378,0.9954094290733337,0.45802157355291967,0.3024614437811098,0.029865476548103658,0.9901949763298035,0.8684056257807987,0.3867839333487695,0.26065476843505314,0.9924947023391724,0.4662638528807275,0.29520247927732024,0.08813053996058193,0.9832867383956909,0.7460201765108875,0.3952647823167088,0.4690636791513492,0.9999971389770508,0.5911782168907755,0.3884248896465174,0.46514047416694065,0.9999971389770508,0.7640944078019424,0.5700729970954341,0.48090200223446733,0.9947617650032043,0.5580175436239808,0.5665292521147632,0.46553148710598447,0.9969748258590698,0.7098131456281987,0.6349913732996588,0.8215552454020527,0.9661399722099304,0.579757398277877,0.7214371321540857,0.6448562735557177,0.996116042137146,0.6792036860416695,0.6366963175118586,0.8508210155629901,0.8239506483078003,0.6055997205915936,0.7456045880128094,0.658320886119626,0.9544385075569153,0.7153099687008853,0.707435026947033,0.7864440919135685,0.9599076509475708,0.5068283115941056,0.7726108483271268,0.5605995980732263,0.9933655858039856
26,throwing,0.6640312722485661,0.04626928289337014,0.237875895528579,0.9999828338623047,0.6792721948336311,0.027958564768347648,0.24556778536640925,0.9999659061431885,0.691290786239136,0.0282313651767875,0.24528836412061347,0.9999662637710571,0.7017180930376261,0.028394532025017735,0.24535031641209745,0.9999728202819824,0.6669484034764853,0.027809959721218053,0.2549508291637253,0.9999700784683228,0.6651513238316564,0.02735966402564445,0.25467302852422996,0.9999791383743286,0.6630479695874696,0.02661033801067408,0.2545389900233835,0.9999817609786987,0.7432102413927434,0.03519470644925835,0.31698051998404503,0.9999808073043823,0.6884811197829211,0.029922727709114583,0.35921099695022407,0.9999383687973022,0.6868691482073532,0.06171643683368384,0.26801396215921214,0.9999889135360718,0.6652407882541005,0.06242352429097447,0.2785525392767271,0.9999873638153076,0.8513388767244737,0.13023211464281978,0.380392403352579,0.9999959468841553,0.5825388552315194,0.12044261714583938,0.42279953153400357,0.9999933242797852,0.8894582432196445,0.2589051364466433,0.39976024360625684,0.9959166646003723,0.47823435380089463,0.22185263354606788,0.3647837183962283,0.9855709075927734,0.8982816383004446,0.37250277362639395,0.30681418997953275,0.9979100823402405,0.4534540520935481,0.28239416172588333,0.16022423693444635,0.9968488812446594,0.9037534758137098,0.4052693464145602,0.27622643587154194,0.996183454990387,0.4494781242024099,0.31194892392257023,0.10963442650271438,0.9952201247215271,0.8948081082170251,0.4062804114698267,0.24750356882124155,0.9965054988861084,0.468851067259514,0.3034214958600846,0.09264288229302581,0.9957190155982971,0.8818046021788483,0.39433189359747944,0.2946298358789434,0.9943084120750427,0.4774616820923391,0.29489584135029717,0.14683895202324285,0.9926942586898804,0.7475007724030466,0.3942686991144978,0.467142348030057,0.9999966621398926,0.5872887981408594,0.3869897588066343,0.4670249325759025,0.9999970197677612,0.764660478486896,0.5656157791303347,0.44894343187549607,0.9941991567611694,0.5559133833940062,0.5655295284622771,0.46576653816421165,0.9960489869117737,0.7092008650914122,0.6386267829513607,0.7557207197264384,0.9666553139686584,0.5770952272208266,0.7213646965280979,0.633426783510056,0.9952228665351868,0.681577045524764,0.6405013348084313,0.7819588485801479,0.8136756420135498,0.5962172400360007,0.7399916671026651,0.6460434394697803,0.9387726783752441,0.70363338393133,0.7166744897453883,0.712408867563807,0.9669802784919739,0.5360348185860323,0.7703688910269014,0.5479189743211444,0.9931340217590332
27,throwing,0.668591002511989,0.04114296883667218,0.20847038397373813,0.9999724626541138,0.6886544067272947,0.02390571681842755,0.21780394799388222,0.9999465942382812,0.698853619547842,0.024091053075384717,0.21751094647756913,0.9999474287033081,0.7091525059441451,0.024236484396633406,0.21757271414301887,0.9999585151672363,0.6675733111239471,0.022915934395538937,0.22567486354289812,0.9999499320983887,0.6639230014910737,0.022343030201595535,0.2253857802013113,0.9999628067016602,0.6610485875099069,0.021720699894300928,0.22523625362759386,0.9999675750732422,0.7458009483766103,0.03131576000863627,0.29865682713841873,0.9999655485153198,0.6792625230041777,0.024470033283516726,0.3341710192596135,0.9998785257339478,0.6914347890332201,0.057449619085219256,0.24243544058377275,0.9999743700027466,0.6648574076810445,0.05738038052133208,0.2509730202283668,0.9999701976776123,0.8479964536625337,0.12647713020131082,0.3687336180294133,0.999992847442627,0.5808392998670123,0.11870915607315083,0.4069377037707283,0.999983549118042,0.8856099297449055,0.2572423841196838,0.39050155057149144,0.9933215975761414,0.4709748398103247,0.21981398139197844,0.3667536781813958,0.971259593963623,0.905557003344841,0.3744524681109391,0.2939853269074721,0.9957613348960876,0.46763322273417246,0.29423841336855483,0.1899932976646776,0.9872324466705322,0.9095031097618312,0.4095752056586039,0.26341238391022676,0.9926683306694031,0.48123235226952166,0.3227781433526241,0.14323412870502397,0.9810228943824768,0.9036640113912658,0.4106947841355338,0.23407315310167223,0.9932441115379333,0.4974135916070013,0.31134890304132085,0.1264197639461788,0.9827743172645569,0.8923632846607471,0.39896137953649696,0.2815289366024559,0.9892669916152954,0.49991349085877784,0.30392667834442216,0.17758726923899693,0.9731214046478271,0.7440269736576979,0.3943857069201366,0.4666273456699184,0.9999942779541016,0.5849648724527491,0.38595241716797146,0.4675295526389517,0.9999943971633911,0.7602931101648241,0.5620605527295652,0.46132136637296906,0.9924610257148743,0.5537957900675685,0.559688939392617,0.4682503943387719,0.9947838187217712,0.7036521902663783,0.645892748321064,0.7614448858055156,0.9612191915512085,0.5756441841408864,0.7205537162206469,0.6304816905541301,0.9940510392189026,0.6759571752884758,0.6480000089611083,0.7867734032166122,0.7881770730018616,0.6004091721182649,0.7461485086218698,0.6424183483158044,0.9347100853919983,0.6914055048829305,0.7206343661959735,0.7167934897085756,0.9550651907920837,0.5215950458740244,0.7670364788519476,0.5453468977533638,0.9904699325561523
28,throwing,0.6549255134801123,0.03876290778818796,0.2106646438764837,0.9999663829803467,0.6789675322058488,0.021700817435105824,0.21894579847354478,0.9999397993087769,0.6887043778461374,0.021815491618773355,0.21863942182675233,0.9999421834945679,0.6982905041441103,0.02181782524074461,0.21870925149569653,0.9999531507492065,0.659406794460191,0.020874481895083997,0.22799179718838347,0.9999426603317261,0.6562991819244254,0.02022792859172775,0.22769352357309308,0.9999585151672363,0.6539029861773438,0.01914470794511004,0.22753382205348952,0.9999641180038452,0.7392670902569751,0.02964512003941394,0.2935123560357984,0.9999622106552124,0.6791542522466854,0.022563417460560974,0.3342164988060439,0.9998737573623657,0.6786642128877127,0.055663861544154855,0.24216486087361594,0.9999707937240601,0.6519430974033824,0.05419491652190821,0.25218712102942226,0.9999654293060303,0.8462270461964188,0.12939000381827226,0.36212028271251256,0.9999914169311523,0.5693728087261395,0.11979783739518128,0.40056105390120145,0.9999827146530151,0.8832790188466343,0.2579788752138123,0.3804218614620396,0.9925406575202942,0.4643474873393066,0.22474991856826132,0.3683187633305125,0.9755228757858276,0.9083502814233709,0.3764445878429217,0.27906959474257265,0.9957401752471924,0.4824676598202652,0.30492481513396785,0.20136082516185344,0.9915618300437927,0.9126289913087866,0.41339987205217454,0.24724544111139293,0.9931045174598694,0.5020466665771127,0.33379330578134775,0.1544617917242734,0.9870738983154297,0.9071450640087046,0.41427866741411024,0.2182124433516042,0.9935445785522461,0.5199075802963341,0.31629160772132037,0.13760229615706243,0.9882122874259949,0.8959491154305979,0.40223423767874433,0.26673021631524674,0.9896429777145386,0.5176833281839797,0.3073533688470148,0.18912416035156734,0.9812517166137695,0.7420732641081096,0.4020042825696968,0.4685286380326697,0.999992847442627,0.5814574909662427,0.39351325900996276,0.46561763871000106,0.9999924898147583,0.7591821930873286,0.5673178296512902,0.4746664829415391,0.9929649829864502,0.5508034334994559,0.5657302199518051,0.4833226700686817,0.994050920009613,0.6952059965342611,0.6597874135725601,0.76454085925941,0.9728445410728455,0.5739851967276977,0.7212282263152189,0.6750520871070553,0.9912051558494568,0.6660373708743602,0.6660320926227629,0.7885756199926856,0.8446102142333984,0.5999113415633438,0.7441515816286264,0.6903613804349084,0.9232007265090942,0.6879658262025979,0.7300485706075366,0.712135908229209,0.9669117331504822,0.5170361215963892,0.772845704042314,0.597858465189828,0.9864137172698975
29,throwing,0.6521899977163736,0.03668061690323604,0.21238810739195868,0.9999371767044067,0.6733449753502679,0.020090524930060184,0.2195685831149891,0.9998863935470581,0.6833964241097216,0.020424839613662347,0.2192655502508165,0.9998944997787476,0.694794675120562,0.020671270093827004,0.21933203613714086,0.9999191761016846,0.6533823193584353,0.01894737687122061,0.22794525091375528,0.9998836517333984,0.6502443480246631,0.018386560839088316,0.22763797165079552,0.9999152421951294,0.6480072001397043,0.017624819955230863,0.22747496737657974,0.9999258518218994,0.7362690917883481,0.027558348600277206,0.2906330925180751,0.9999364614486694,0.6716714801928992,0.020553142149642014,0.32803693209955004,0.9997473359107971,0.6752484451190844,0.05444095028633775,0.2428687373720921,0.9999504089355469,0.65054739868087,0.053907717665905706,0.25198427855982175,0.9999369382858276,0.8439192402240641,0.12938575662628457,0.36182507594079066,0.999990701675415,0.5667724299128192,0.11475039976111179,0.394738482145883,0.9999704360961914,0.8768555807799255,0.2595100112615929,0.3915132448255272,0.9926033616065979,0.4578853619547842,0.2248344423560602,0.37045040423665054,0.9609795808792114,0.9066096207836869,0.37772709980588465,0.3049728837692135,0.9955945611000061,0.5020044866542187,0.3068167291385047,0.22275734140808287,0.9748809933662415,0.9131998979084669,0.4145763442327637,0.2770595916219824,0.9927710890769958,0.5256674233977674,0.3317955386841947,0.180368229650498,0.9633515477180481,0.909808309713472,0.4154929442706337,0.2485344385403318,0.9931968450546265,0.5400969869564634,0.3161718462417555,0.1649966763211039,0.9663868546485901,0.8977128809961984,0.4038817281180118,0.2933337406046888,0.9890221357345581,0.5368413416976747,0.3094922734009894,0.21185023021225347,0.9509733319282532,0.74024367636984,0.39176705636131115,0.4707899695927076,0.9999932050704956,0.5776027296052013,0.3870600941728479,0.46336966176643873,0.9999916553497314,0.7508759722203565,0.5686915862333293,0.4623282815051814,0.9936460256576538,0.5515769111937993,0.5680450796024125,0.45079709520885597,0.9947785139083862,0.6881006944910871,0.6721357275610229,0.7342621896467135,0.9799845814704895,0.5778219577394785,0.7229728421009299,0.6325220544003481,0.9927782416343689,0.6635401582418763,0.6778579553243009,0.7563881838681649,0.8709419369697571,0.6016272853055358,0.7434327327166006,0.6468596506530797,0.9299108982086182,0.6796190373843075,0.7416101739570495,0.6760317949006618,0.9745056629180908,0.530675013097269,0.7729218734634558,0.5519544686351959,0.9887334108352661
30,throwing,0.6464779764383488,0.033807928256619636,0.22752752425432213,0.9998942613601685,0.6674341442445898,0.018878208315992576,0.23365653419844443,0.99980229139328,0.6773346049997985,0.019409434021529344,0.23335540913662547,0.999819815158844,0.6874346815684483,0.019685174793652976,0.23342468492746699,0.9998619556427002,0.6493257928885188,0.01774327460649183,0.2418344828423744,0.9998006224632263,0.6471579597813092,0.017223623665932494,0.24152217764848302,0.9998573064804077,0.6454361054766734,0.016310664078337637,0.24135349099521392,0.9998775720596313,0.7321539970178526,0.027065067587993066,0.29882648820686847,0.9998898506164551,0.6742479480945153,0.020538813710738502,0.33561151260663485,0.9996058344841003,0.6693142404255605,0.05112832722570012,0.2557852978104091,0.9999239444732666,0.6467740418843948,0.0501630478335097,0.2647219158569721,0.9999037981033325,0.8376623725534973,0.12926940223479774,0.3687690662279843,0.9999872446060181,0.5628037558937711,0.11241467753008144,0.39534008094990014,0.9999595880508423,0.8750509786010774,0.2597483207372976,0.40075674211197576,0.9885231852531433,0.44932095697379204,0.22568602768581103,0.3670030771826264,0.9575574994087219,0.9075013097269051,0.38120909714919604,0.31790841966104794,0.9932476282119751,0.5120838762543154,0.300789543656023,0.21992521907109802,0.9699184894561768,0.9138242682320702,0.4157149183925396,0.29184881392543094,0.9892582297325134,0.538307698507583,0.3268633819755053,0.17765551932964832,0.9568153619766235,0.9127480085434494,0.4177889015832738,0.2623580871987939,0.9900482892990112,0.5525209892132236,0.31451758829877136,0.16406669447271502,0.9606332778930664,0.9010563787058555,0.4071168282567643,0.3060398376209926,0.9842186570167542,0.5497029942372016,0.30698208959138795,0.20981150748633953,0.9416061043739319,0.7353483873567697,0.390117512334709,0.4713246712687304,0.9999885559082031,0.5760557742165147,0.38609579490188545,0.46281785461655756,0.9999842643737793,0.742333866179493,0.5685224453128526,0.44569923961562663,0.991895854473114,0.5557876496111118,0.5698266599601483,0.4588699474059919,0.9898832440376282,0.6803119164998724,0.6941215269112586,0.6861523171346827,0.9783570170402527,0.5828381446207165,0.7175046990978824,0.6503783151553275,0.9855235815048218,0.6603828432491974,0.7038767201652615,0.704833045959492,0.8395636081695557,0.6036040997810406,0.7351091698695239,0.6658396377653619,0.8716723918914795,0.6742737396397244,0.7593934001716892,0.6155152375148285,0.9738074541091919,0.5432970191958948,0.7727581465459524,0.5741248910603828,0.9801561832427979
